run_accession,bioproject_accession,biosample_accession,sample_accession,total_bases,total_spots,published,platform,instrument_model,library_strategy,library_source,organism,center_name,organization_name,institution,geo_loc_name,file_size_mb,source,published_dt,year,is_saudi_submitter,is_pathogen,is_wgs,is_genomic,is_complete_genome
SRR13975158,,SAMN18292400,SRS8471754,929216854.0,3076877.0,2021-07-01 00:55:15,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites columnaris,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,431.0954170227051,NCBI,2021-07-01 00:55:15,2021,True,False,False,True,False
SRR13975157,,SAMN18292401,SRS8471751,793409568.0,2627184.0,2021-07-01 00:55:15,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites columnaris,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,368.7108688354492,NCBI,2021-07-01 00:55:15,2021,True,False,False,True,False
SRR13975156,,SAMN18292402,SRS8471752,728638722.0,2412711.0,2021-07-01 00:55:15,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites rus,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,335.18723011016846,NCBI,2021-07-01 00:55:15,2021,True,False,False,True,False
SRR13975155,,SAMN18292403,SRS8471753,801040806.0,2652453.0,2021-07-01 00:55:15,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites lutea,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,394.4170169830322,NCBI,2021-07-01 00:55:15,2021,True,False,False,True,False
SRR13975154,,SAMN18292404,SRS8471755,599667810.0,1985655.0,2021-07-01 00:55:15,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites lutea,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,279.37289905548096,NCBI,2021-07-01 00:55:15,2021,True,False,False,True,False
SRR13975153,,SAMN18292405,SRS8471756,1091451254.0,3614077.0,2021-07-01 00:55:16,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites lutea,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,487.2978677749634,NCBI,2021-07-01 00:55:16,2021,True,False,False,True,False
SRR13975152,,SAMN18292406,SRS8471757,310538748.0,1028274.0,2021-07-01 00:55:16,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites solida,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,141.83024787902832,NCBI,2021-07-01 00:55:16,2021,True,False,False,True,False
SRR13975151,,SAMN18292407,SRS8471758,424161416.0,1404508.0,2021-07-01 00:55:16,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites lutea,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,207.1631183624268,NCBI,2021-07-01 00:55:16,2021,True,False,False,True,False
SRR13694704,,SAMN17883970,SRS8241948,17941041142.0,59407421.0,2025-02-11 00:02:49,ILLUMINA,Illumina NovaSeq 6000,WGS,METATRANSCRIPTOMIC,brine metagenome,KAUST,KAUST,KAUST,Saudi Arabia: Red Sea,5448.338503837585,NCBI,2025-02-11 00:02:49,2025,True,False,True,False,False
SRR13975150,,SAMN18292408,SRS8471759,1248445048.0,4133924.0,2021-07-01 00:55:16,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites lutea,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,582.0305442810059,NCBI,2021-07-01 00:55:16,2021,True,False,False,True,False
SRR13975147,,SAMN18292410,SRS8471761,993137872.0,3288536.0,2021-07-01 00:55:16,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites lutea,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,466.559778213501,NCBI,2021-07-01 00:55:16,2021,True,False,False,True,False
SRR13975146,,SAMN18292411,SRS8471763,1216232822.0,4027261.0,2021-07-01 00:55:16,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites sp. 2 TIT-2021,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,562.3462438583374,NCBI,2021-07-01 00:55:16,2021,True,False,False,True,False
SRR13975145,,SAMN18292412,SRS8471764,1253175576.0,4149588.0,2021-07-01 00:55:16,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites lobata,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,585.7058486938477,NCBI,2021-07-01 00:55:16,2021,True,False,False,True,False
SRR13975144,,SAMN18292413,SRS8471765,2133114184.0,7063292.0,2021-07-01 00:55:16,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites lobata,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,1002.1354885101318,NCBI,2021-07-01 00:55:16,2021,True,False,False,True,False
SRR13975143,,SAMN18292414,SRS8471766,995098456.0,3295028.0,2021-07-01 00:55:16,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites lobata,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,465.3220415115357,NCBI,2021-07-01 00:55:16,2021,True,False,False,True,False
SRR13975142,,SAMN18292415,SRS8471767,573284788.0,1898294.0,2021-07-01 00:55:16,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites lutea,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,282.49453926086426,NCBI,2021-07-01 00:55:16,2021,True,False,False,True,False
SRR13975141,,SAMN18292416,SRS8471768,964588906.0,3194003.0,2021-07-01 00:55:16,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites columnaris,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,448.1453542709351,NCBI,2021-07-01 00:55:16,2021,True,False,False,True,False
SRR13975140,,SAMN18292417,SRS8471769,1321366270.0,4375385.0,2021-07-01 00:55:16,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites solida,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,609.4073886871338,NCBI,2021-07-01 00:55:16,2021,True,False,False,True,False
SRR13975139,,SAMN18292418,SRS8471770,856953388.0,2837594.0,2021-07-01 00:55:16,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites columnaris,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,395.4464244842529,NCBI,2021-07-01 00:55:16,2021,True,False,False,True,False
SRR14018911,,SAMN18389705,SRS8518404,55223266.0,91733.0,2021-03-21 09:55:19,ILLUMINA,Illumina Genome Analyzer,RNA-Seq,METAGENOMIC,aquatic metagenome,King Abdullah University of Science and technology,King Abdullah University of Science and technology,KAUST,Saudi Arabia,30.61081886291504,NCBI,2021-03-21 09:55:19,2021,True,False,False,False,False
SRR14018910,,SAMN18389706,SRS8518405,51165184.0,84992.0,2021-03-21 09:55:19,ILLUMINA,Illumina Genome Analyzer,RNA-Seq,METAGENOMIC,aquatic metagenome,King Abdullah University of Science and technology,King Abdullah University of Science and technology,KAUST,Saudi Arabia,27.20181560516357,NCBI,2021-03-21 09:55:19,2021,True,False,False,False,False
SRR13975148,,SAMN18292409,SRS8471762,763962454.0,2529677.0,2021-07-01 00:55:16,ILLUMINA,Illumina HiSeq 4000,RAD-Seq,GENOMIC,Porites farasani,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,KAUST,Saudi Arabia,350.3208675384521,NCBI,2021-07-01 00:55:16,2021,True,False,False,True,False
SRR13694705,,SAMN17883969,SRS8241947,42719104678.0,141453989.0,2025-02-11 00:02:51,ILLUMINA,Illumina NovaSeq 6000,WGS,METATRANSCRIPTOMIC,brine metagenome,KAUST,KAUST,KAUST,Saudi Arabia: Red Sea,12878.059626579285,NCBI,2025-02-11 00:02:51,2025,True,False,True,False,False
SRR13694706,,SAMN17883968,SRS8241946,21459234536.0,71057068.0,2025-02-11 00:02:50,ILLUMINA,Illumina NovaSeq 6000,WGS,METATRANSCRIPTOMIC,brine metagenome,KAUST,KAUST,KAUST,Saudi Arabia: Red Sea,6644.096632003784,NCBI,2025-02-11 00:02:50,2025,True,False,True,False,False
SRR13694707,,SAMN17883950,SRS8241945,12375060644.0,40977022.0,2025-02-11 00:02:48,ILLUMINA,Illumina HiSeq 4000,WGS,METAGENOMIC,brine metagenome,KAUST,KAUST,KAUST,Saudi Arabia: Red Sea,4951.94268321991,NCBI,2025-02-11 00:02:48,2025,True,False,True,False,False
SRR13517389,PRJNA694427,SAMN17524444,SRS8104447,147193560.0,253782.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,67.83847904205322,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517388,PRJNA694427,SAMN17524453,SRS8104448,68331540.0,117813.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,32.72382831573486,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517387,PRJNA694427,SAMN17524454,SRS8104449,90593100.0,156195.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,42.247989654541016,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517386,PRJNA694427,SAMN17524455,SRS8104450,108130560.0,186432.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,52.05401802062988,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517385,PRJNA694427,SAMN17524456,SRS8104451,113983340.0,196523.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,55.1851167678833,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517384,PRJNA694427,SAMN17524457,SRS8104452,129131780.0,222641.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,64.43400859832764,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517383,PRJNA694427,SAMN17524458,SRS8104453,70151580.0,120951.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,33.68517875671387,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517382,PRJNA694427,SAMN17524459,SRS8104454,15546320.0,26804.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,7.390263557434082,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517381,PRJNA694427,SAMN17524460,SRS8104455,103538700.0,178515.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,48.94449329376221,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517380,PRJNA694427,SAMN17524461,SRS8104456,112808260.0,194497.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,52.41698169708252,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517379,PRJNA694427,SAMN17524462,SRS8104457,13940300.0,24035.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,7.105239868164063,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517378,PRJNA694427,SAMN17524445,SRS8104458,68620960.0,118312.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,32.60413074493408,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517377,PRJNA694427,SAMN17524446,SRS8104459,212012620.0,365539.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,100.91566276550292,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517376,PRJNA694427,SAMN17524447,SRS8104460,126828020.0,218669.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,63.350579261779785,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517375,PRJNA694427,SAMN17524448,SRS8104461,68054300.0,117335.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,32.20736217498779,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517374,PRJNA694427,SAMN17524449,SRS8104462,38327560.0,66082.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,18.054102897644043,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517373,PRJNA694427,SAMN17524450,SRS8104463,154199960.0,265862.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,72.21007537841797,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517372,PRJNA694427,SAMN17524451,SRS8104464,218945940.0,377493.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,102.57692432403564,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517371,PRJNA694427,SAMN17524452,SRS8104465,85942660.0,148177.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,41.42972946166992,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517410,,SAMN17524043,SRS8104466,52178560.0,93176.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,19.660616874694824,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517409,,SAMN17524044,SRS8104467,80074400.0,142990.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,30.848828315734863,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517403,,SAMN17524058,SRS8104473,82384960.0,147116.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,32.35774517059326,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517402,,SAMN17524059,SRS8104474,83667360.0,149406.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,32.999632835388184,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13517390,PRJNA694427,SAMN17524443,SRS8104446,134670780.0,232191.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,64.00127124786377,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13480411,PRJNA657469,SAMN17312460,SRS8072432,22189118.0,36859.0,2021-03-12 09:56:21,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,University of Konstanz,University of Konstanz,University of Konstanz,Saudi Arabia: Red Sea,13.233057022094728,NCBI,2021-03-12 09:56:21,2021,False,False,False,False,False
SRR13480412,PRJNA657469,SAMN17312459,SRS8072431,24357522.0,40461.0,2021-03-12 09:56:21,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,University of Konstanz,University of Konstanz,University of Konstanz,Saudi Arabia: Red Sea,14.392987251281738,NCBI,2021-03-12 09:56:21,2021,False,False,False,False,False
SRR13480413,PRJNA657469,SAMN17312458,SRS8072430,24536316.0,40758.0,2021-03-12 09:56:21,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,University of Konstanz,University of Konstanz,University of Konstanz,Saudi Arabia: Red Sea,16.840377807617188,NCBI,2021-03-12 09:56:21,2021,False,False,False,False,False
SRR13417664,,SAMN17295533,SRS8015971,28341128.0,47783.0,2021-01-12 15:00:07,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,Temple University,Temple University,Temple University,Saudi Arabia:Jazan,15.60173225402832,NCBI,2021-01-12 15:00:07,2021,False,False,False,False,False
SRR13417663,,SAMN17295534,SRS8015972,42627245.0,71728.0,2021-01-12 15:00:07,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,Temple University,Temple University,Temple University,Saudi Arabia:Jazan,23.282883644104004,NCBI,2021-01-12 15:00:07,2021,False,False,False,False,False
SRR13417662,,SAMN17295535,SRS8015973,18942720.0,31897.0,2021-01-12 15:00:07,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,Temple University,Temple University,Temple University,Saudi Arabia:Jazan,10.147875785827637,NCBI,2021-01-12 15:00:07,2021,False,False,False,False,False
SRR13417661,,SAMN17295536,SRS8015974,13085497.0,21917.0,2021-01-12 15:00:07,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,Temple University,Temple University,Temple University,Saudi Arabia:Jazan,6.957206726074219,NCBI,2021-01-12 15:00:07,2021,False,False,False,False,False
SRR13417660,,SAMN17295492,SRS8015975,33009678.0,56809.0,2021-01-12 15:00:07,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,Temple University,Temple University,Temple University,Saudi Arabia:Jazan,18.58385467529297,NCBI,2021-01-12 15:00:07,2021,False,False,False,False,False
SRR13417659,,SAMN17295537,SRS8015976,43221224.0,73823.0,2021-01-12 15:00:07,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,Temple University,Temple University,Temple University,Saudi Arabia:Jazan,22.99397850036621,NCBI,2021-01-12 15:00:07,2021,False,False,False,False,False
SRR13417658,,SAMN17295538,SRS8015977,33469102.0,57176.0,2021-01-12 15:00:07,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,Temple University,Temple University,Temple University,Saudi Arabia:Jazan,17.789963722229004,NCBI,2021-01-12 15:00:07,2021,False,False,False,False,False
SRR13417657,,SAMN17295539,SRS8015978,29552673.0,49654.0,2021-01-12 15:00:07,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,Temple University,Temple University,Temple University,Saudi Arabia:Jazan,15.411389350891112,NCBI,2021-01-12 15:00:07,2021,False,False,False,False,False
SRR13417656,,SAMN17295540,SRS8015979,26617376.0,45059.0,2021-01-12 15:00:07,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,Temple University,Temple University,Temple University,Saudi Arabia:Jazan,14.356108665466309,NCBI,2021-01-12 15:00:07,2021,False,False,False,False,False
SRR13417655,,SAMN17295541,SRS8015980,22132993.0,37390.0,2021-01-12 15:00:07,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,Temple University,Temple University,Temple University,Saudi Arabia:Jazan,11.669772148132324,NCBI,2021-01-12 15:00:07,2021,False,False,False,False,False
SRR13417654,,SAMN17295542,SRS8015981,18162884.0,30681.0,2021-01-12 15:00:08,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,Temple University,Temple University,Temple University,Saudi Arabia:Jazan,9.71263599395752,NCBI,2021-01-12 15:00:08,2021,False,False,False,False,False
SRR13517401,,SAMN17524060,SRS8104475,106002400.0,189290.0,2022-02-01 04:02:42,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,insect gut metagenome,KAUST,KAUST,KAUST,Saudi Arabia,41.21691417694092,NCBI,2022-02-01 04:02:42,2022,True,False,False,False,False
SRR13417653,,SAMN17295543,SRS8015982,44882115.0,75480.0,2021-01-12 15:00:08,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,Temple University,Temple University,Temple University,Saudi Arabia:Jazan,23.858312606811523,NCBI,2021-01-12 15:00:08,2021,False,False,False,False,False
SRR13417651,,SAMN17295545,SRS8015984,20589357.0,36618.0,2021-01-12 15:00:08,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,Temple University,Temple University,Temple University,Saudi Arabia:Jazan,11.095537185668944,NCBI,2021-01-12 15:00:08,2021,False,False,False,False,False
SRR13417650,,SAMN17295546,SRS8015985,48643628.0,82530.0,2021-01-12 15:00:08,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,Temple University,Temple University,Temple University,Saudi Arabia:Jazan,25.914037704467773,NCBI,2021-01-12 15:00:08,2021,False,False,False,False,False
SRR13417649,,SAMN17295493,SRS8015986,31952613.0,54205.0,2021-01-12 15:00:08,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,Temple University,Temple University,Temple University,Saudi Arabia:Jazan,17.1561336517334,NCBI,2021-01-12 15:00:08,2021,False,False,False,False,False
SRR13417648,,SAMN17295547,SRS8015987,12284558.0,20860.0,2021-01-12 15:00:08,ILLUMINA,Illumina MiSeq,AMPLICON,METAGENOMIC,metagenome,Temple University,Temple University,Temple University,Saudi Arabia:Jazan,6.612740516662598,NCBI,2021-01-12 15:00:08,2021,False,False,False,False,False
